distance left (km),control stop,speed limit (km/h),height change (m)   ,bearing (deg)
2576              ,0           ,130               ,4.90104171122829    ,162.129911285913
2575              ,0           ,130               ,3.97672392456147    ,162.130640831997
2574              ,0           ,130               ,0.79032520421066    ,162.131340807538
2573              ,0           ,130               ,0.661775830877048   ,162.132002187774
2572              ,0           ,130               ,0.998750125613952   ,162.133216021192
2571              ,0           ,130               ,-0.230166714736782  ,162.133374376308
2570              ,0           ,130               ,0.0807256084209769  ,162.134036895649
2569              ,0           ,130               ,1.9888904642105     ,163.098401839331
2568              ,0           ,130               ,2.3029311838597     ,169.654629312778
2567              ,0           ,130               ,0.412194144912405   ,170.377917222898
2566              ,0           ,130               ,-0.356684469473862  ,164.958740985298
2565              ,0           ,130               ,-0.936691483859533  ,153.270571309246
2564              ,0           ,130               ,-1.09805983087728   ,151.841385254818
2563              ,0           ,130               ,1.63953488140359    ,151.841745604818
2562              ,0           ,130               ,3.45960332561407    ,151.843189253721
2561              ,0           ,130               ,2.42579316175437    ,151.843467255845
2560              ,0           ,130               ,0.748676258947313   ,160.830182541699
2559              ,0           ,130               ,-0.448072003859579  ,162.381687520816
2558              ,0           ,130               ,-1.23143278631588   ,162.38281226392
2557              ,0           ,130               ,-1.39440415087722   ,162.38349244393
2556              ,0           ,130               ,-0.502113923508659  ,162.384290690875
2555              ,0           ,130               ,0.691673913333318   ,162.384279603318
2554              ,0           ,130               ,-0.298113658947472  ,162.3855250802
2553              ,0           ,130               ,0.120257395087663   ,162.3863244341
2552              ,0           ,130               ,-0.13963284807005   ,162.38689785279
2551              ,0           ,130               ,-1.18265760736836   ,162.38756108254
2550              ,0           ,130               ,-0.279976076140514  ,162.387769426686
2549              ,0           ,130               ,-0.30829443052636   ,162.388936091697
2548              ,0           ,130               ,0.52020477087737    ,162.389600451166
2547              ,0           ,130               ,1.03013869333341    ,162.890658386797
2546              ,0           ,130               ,1.11687998947349    ,168.657935637724
2545              ,0           ,130               ,1.5400756105262     ,168.736490406886
2544              ,0           ,130               ,0.695510514386172   ,168.736357720149
2543              ,0           ,130               ,1.15513911017533    ,168.737438875499
2542              ,0           ,130               ,1.68273985508776    ,168.737438134166
2541              ,0           ,130               ,0.780172653684218   ,168.738356583055
2540              ,0           ,130               ,0.977127182807038   ,168.738825530151
2539              ,0           ,130               ,1.31488424631559    ,168.733407164284
2538              ,0           ,130               ,1.13228457614042    ,168.65129625751
2537              ,0           ,130               ,2.22325883438606    ,168.651769090474
2536              ,0           ,130               ,2.08791715614038    ,168.652229680339
2535              ,0           ,130               ,1.11135983894732    ,168.653316055318
2534              ,0           ,130               ,0.184040316842129   ,168.652750443388
2533              ,0           ,130               ,-1.58428609333319   ,168.653643485863
2532              ,0           ,130               ,-1.79678554105271   ,168.654730578334
2531              ,0           ,130               ,-1.36335992526307   ,168.182325635484
2530              ,0           ,60                ,-0.523307018245788  ,156.743519140374
2529              ,0           ,130               ,-0.466173010526319  ,153.959903641261
2528              ,0           ,130               ,-0.837719368421062  ,154.227923268427
2527              ,0           ,130               ,-0.402836309122904  ,154.751374436079
2526              ,0           ,130               ,-0.664689224912109  ,154.308603892444
2525              ,0           ,130               ,-1.65706496210521   ,142.165926341559
2524              ,0           ,130               ,0.116819856140353   ,136.475173787439
2523              ,0           ,130               ,-0.878534315789608  ,136.47652912255
2522              ,0           ,130               ,-1.071739622807     ,136.801129160054
